SALEDATE;PDCODE;QTY;UNITVAL;TOTALSALE;CUMSALES;CLIENTCODE;CLIENTCITY;CLIENTSTATE
08/12/2021;1;35;16.15;565.25;160574.51;84;Caxias do Sul;RS
08/12/2021;21;2;16.15;32.3;160606.81;84;Caxias do Sul;RS
08/12/2021;2;8;28.9;231.2;159669.26;89;Porto Alegre;RS
09/12/2021;29;2;12.75;25.5;161203.66;14;Porto Alegre;RS
09/12/2021;2;3;28.9;86.7;161957.66;14;Porto Alegre;RS
09/12/2021;12;2;18.7;37.4;162207.76;14;Porto Alegre;RS
09/12/2021;1;5;16.15;80.75;162440.51;14;Porto Alegre;RS
09/12/2021;65;1;12.75;12.75;162591.61;14;Porto Alegre;RS
09/12/2021;2;10;28.9;289;161532.66;20;Porto Alegre;RS
09/12/2021;2;4;28.9;115.6;161784.26;33;Porto Alegre;RS
09/12/2021;40;1;50;50;162653.61;33;Porto Alegre;RS
09/12/2021;25;1;20;20;161223.66;51;Novo Hamburgo;RS
09/12/2021;15;1;16;16;162092.36;51;Novo Hamburgo;RS
09/12/2021;1;1;19;19;162513.66;51;Novo Hamburgo;RS
09/12/2021;17;1;14;14;162757.21;51;Novo Hamburgo;RS
09/12/2021;79;3;39;117;160859.81;57;Porto Alegre;RS
09/12/2021;60;2;12.8;25.6;160949.41;57;Porto Alegre;RS
09/12/2021;2;5;27.2;136;161668.66;57;Porto Alegre;RS
09/12/2021;1;1;15.2;15.2;162528.86;57;Porto Alegre;RS
09/12/2021;65;1;12;12;162603.61;57;Porto Alegre;RS
09/12/2021;40;0.5;40;20;162673.61;57;Porto Alegre;RS
09/12/2021;22;1;9.6;9.6;162683.21;57;Porto Alegre;RS
09/12/2021;17;1;11.2;11.2;162782.41;57;Porto Alegre;RS
09/12/2021;2;2;28.9;57.8;162015.46;62;Porto Alegre;RS
09/12/2021;2;3;28.9;86.7;161870.96;63;Porto Alegre;RS
09/12/2021;30;3;61.25;183.75;161133.16;73;Porto Alegre;RS
09/12/2021;95;8;12;96;160702.81;108;Gramado;RS
09/12/2021;60;4;16;64;160923.81;108;Gramado;RS
09/12/2021;25;1;20;20;161243.66;108;Gramado;RS
09/12/2021;15;2;16;32;162076.36;108;Gramado;RS
09/12/2021;1;8;19;152;162359.76;108;Gramado;RS
09/12/2021;17;1;14;14;162771.21;108;Gramado;RS
09/12/2021;16;4;15;60;162842.41;108;Gramado;RS
09/12/2021;68;5;10;50;162578.86;112;Gramado;RS
09/12/2021;19;5;12;60;162743.21;112;Gramado;RS
09/12/2021;29;3;15;45;161178.16;113;Canela;RS
09/12/2021;12;2;22;44;162170.36;113;Canela;RS
09/12/2021;1;2;19;38;162478.51;113;Canela;RS
09/12/2021;95;4;10;40;160742.81;114;Porto Alegre;RS
09/12/2021;2;1;28.9;28.9;162044.36;114;Porto Alegre;RS
09/12/2021;13;1;34;34;162126.36;114;Porto Alegre;RS
09/12/2021;1;1;16.15;16.15;162494.66;118;Porto Alegre;RS
10/12/2021;29;4;12.75;51;163348.41;22;Pelotas;RS
10/12/2021;2;10;28.9;289;165020.66;22;Pelotas;RS
10/12/2021;29;20;12.75;255;163297.41;26;Pelotas;RS
10/12/2021;2;50;26.9;1345;164731.66;26;Pelotas;RS
10/12/2021;29;3;12.75;38.25;163386.66;39;Pelotas;RS
10/12/2021;15;9;13.6;122.4;165143.06;39;Pelotas;RS
10/12/2021;95;20;10;200;163042.41;102;Sao Gabriel;RS
11/12/2021;71;6.4;36.13;231.232;165374.29;69;Porto Alegre;RS
11/12/2021;110;1.8;37.78;68.004;165582.54;69;Porto Alegre;RS
11/12/2021;97;1.5;61.24;91.86;165674.4;69;Porto Alegre;RS
11/12/2021;96;2;39;78;165752.4;69;Porto Alegre;RS
11/12/2021;2;1;28.9;28.9;165418.19;95;Canoas;RS
11/12/2021;15;2;13.6;27.2;165445.39;95;Canoas;RS
11/12/2021;13;1;34;34;165479.39;95;Canoas;RS
11/12/2021;23;1;12.75;12.75;165765.15;95;Canoas;RS
11/12/2021;1;1;16.15;16.15;165495.54;117;Porto Alegre;RS
11/12/2021;29;1;15;15;165389.29;122;Porto Alegre;RS
11/12/2021;1;1;19;19;165514.54;122;Porto Alegre;RS
12/12/2021;13;1;34;34;165799.15;67;Arambare;RS
12/12/2021;12;1;18.7;18.7;165817.85;67;Arambare;RS
12/12/2021;22;4;10.2;40.8;165858.65;67;Arambare;RS
12/12/2021;21;2;16.15;32.3;165890.95;67;Arambare;RS
12/12/2021;19;2;10.2;20.4;165911.35;67;Arambare;RS
13/12/2021;25;4;16.32;65.28;165976.63;74;Porto Alegre;RS
13/12/2021;2;3;27.2;81.6;166058.23;74;Porto Alegre;RS
13/12/2021;1;2;15.6;31.2;166089.43;74;Porto Alegre;RS
13/12/2021;65;4;12.24;48.96;166138.39;74;Porto Alegre;RS
15/12/2021;29;4;12.75;51;166278.64;10;Porto Alegre;RS
15/12/2021;2;4;28.9;115.6;167726.44;10;Porto Alegre;RS
15/12/2021;29;2;12.75;25.5;166359.64;14;Porto Alegre;RS
15/12/2021;12;3;18.7;56.1;168340.04;14;Porto Alegre;RS
15/12/2021;1;5;16.15;80.75;168677.29;14;Porto Alegre;RS
15/12/2021;65;2;12.75;25.5;168783.79;14;Porto Alegre;RS
15/12/2021;2;2;28.9;57.8;167870.94;16;Porto Alegre;RS
15/12/2021;2;10;28.9;289;167175.64;20;Porto Alegre;RS
15/12/2021;2;15;34;510;166886.64;47;Florianopolis;SC
15/12/2021;15;10;16;160;168149.94;47;Florianopolis;SC
15/12/2021;15;2;16;32;168181.94;47;Florianopolis;SC
15/12/2021;1;5;19;95;168596.54;47;Florianopolis;SC
15/12/2021;23;4;15;60;168974.99;47;Florianopolis;SC
15/12/2021;2;8;28.9;231.2;167406.84;54;Florianopolis;SC
15/12/2021;13;3;34;102;168283.94;54;Florianopolis;SC
15/12/2021;2;1;34;34;167962.74;60;Florianopolis;SC
15/12/2021;21;2;19;38;169012.99;60;Florianopolis;SC
15/12/2021;2;3;28.9;86.7;167813.14;63;Porto Alegre;RS
15/12/2021;29;2;12.75;25.5;166334.14;77;Porto Alegre;RS
15/12/2021;2;2;28.9;57.8;167928.74;77;Porto Alegre;RS
15/12/2021;29;2;15;30;166308.64;79;Florianopolis;SC
15/12/2021;65;2;15;30;168758.29;79;Florianopolis;SC
15/12/2021;19;6;12;72;169101.14;79;Florianopolis;SC
15/12/2021;2;6;34;204;167610.84;88;Torres;RS
15/12/2021;29;7;12.75;89.25;166227.64;123;Florianopolis;SC
15/12/2021;25;1;17;17;166376.64;123;Florianopolis;SC
15/12/2021;2;1;27.2;27.2;167989.94;123;Florianopolis;SC
15/12/2021;1;10;16.15;161.5;168501.54;123;Florianopolis;SC
15/12/2021;65;4;12.75;51;168728.29;123;Florianopolis;SC
15/12/2021;56;2;42;84;168867.79;123;Florianopolis;SC
15/12/2021;40;0.5;40;20;168887.79;123;Florianopolis;SC
15/12/2021;28;2;13.6;27.2;168914.99;123;Florianopolis;SC
15/12/2021;21;1;16.15;16.15;169029.14;123;Florianopolis;SC
16/12/2021;29;1;15;15;169308.94;51;Novo Hamburgo;RS
16/12/2021;1;3;19;57;169557.94;51;Novo Hamburgo;RS
16/12/2021;40;0.5;50;25;169725.34;51;Novo Hamburgo;RS
16/12/2021;79;4;39;156;169257.14;57;Porto Alegre;RS
16/12/2021;63;1;12.8;12.8;169269.94;57;Porto Alegre;RS
16/12/2021;29;2;12;24;169293.94;57;Porto Alegre;RS
16/12/2021;2;5;27.2;136;169444.94;57;Porto Alegre;RS
16/12/2021;15;3;12.8;38.4;169483.34;57;Porto Alegre;RS
16/12/2021;12;1;17.6;17.6;169500.94;57;Porto Alegre;RS
16/12/2021;1;2;15.2;30.4;169588.34;57;Porto Alegre;RS
16/12/2021;85;3;12;36;169624.34;57;Porto Alegre;RS
16/12/2021;65;3;12;36;169660.34;57;Porto Alegre;RS
16/12/2021;40;2;20;40;169700.34;57;Porto Alegre;RS
16/12/2021;28;3;12.8;38.4;169763.74;57;Porto Alegre;RS
16/12/2021;22;1;9.6;9.6;169773.34;57;Porto Alegre;RS
16/12/2021;21;1;15.2;15.2;169788.54;57;Porto Alegre;RS
16/12/2021;19;1;9.6;9.6;169798.14;57;Porto Alegre;RS
17/12/2021;2;2;28.9;57.8;170927.44;37;Porto Alegre;RS
17/12/2021;2;2;28.9;57.8;170869.64;48;Porto Alegre;RS
17/12/2021;29;2;12.75;25.5;169921.89;52;Passo Fundo;RS
17/12/2021;2;12;28.9;346.8;170349.44;52;Passo Fundo;RS
17/12/2021;15;2;13.6;27.2;171077.04;52;Passo Fundo;RS
17/12/2021;1;2;16.15;32.3;171909.94;52;Passo Fundo;RS
17/12/2021;40;2;45;90;172253.14;52;Passo Fundo;RS
17/12/2021;27;1;33.15;33.15;172331.29;52;Passo Fundo;RS
17/12/2021;21;1;16.15;16.15;172624.44;52;Passo Fundo;RS
17/12/2021;19;1;10.2;10.2;172634.64;52;Passo Fundo;RS
17/12/2021;29;3;12.75;38.25;169896.39;78;Pelotas;RS
17/12/2021;25;4;17;68;170002.64;78;Pelotas;RS
17/12/2021;2;10;28.9;289;170638.44;78;Pelotas;RS
17/12/2021;15;5;13.6;68;170995.44;78;Pelotas;RS
17/12/2021;13;1;34;34;171179.04;78;Pelotas;RS
17/12/2021;12;4;18.7;74.8;171341.84;78;Pelotas;RS
17/12/2021;1;12;16.15;193.8;171535.64;78;Pelotas;RS
17/12/2021;94;4;12.75;51;171992.14;78;Pelotas;RS
17/12/2021;23;4;12.75;51;172532.29;78;Pelotas;RS
17/12/2021;17;6;11.9;71.4;172706.04;78;Pelotas;RS
17/12/2021;29;1;12.75;12.75;169934.64;95;Canoas;RS
17/12/2021;2;6;28.9;173.4;170811.84;95;Canoas;RS
17/12/2021;15;4;13.6;54.4;171049.84;95;Canoas;RS
17/12/2021;13;2;34;68;171145.04;95;Canoas;RS
17/12/2021;96;0.8;39;31.2;171941.14;95;Canoas;RS
17/12/2021;85;4;12.75;51;172043.14;95;Canoas;RS
17/12/2021;40;1;45;45;172298.14;95;Canoas;RS
17/12/2021;29;4;15;60;169858.14;99;Santa Maria;RS
17/12/2021;12;4;22;88;171267.04;99;Santa Maria;RS
17/12/2021;1;8;19;152;171877.64;99;Santa Maria;RS
17/12/2021;65;8;15;120;172163.14;99;Santa Maria;RS
17/12/2021;21;4;19;76;172608.29;99;Santa Maria;RS
17/12/2021;1;10;19;190;171725.64;101;Santa Maria;RS
17/12/2021;23;10;15;150;172481.29;101;Santa Maria;RS
19/12/2021;64;1;39;39;172745.04;69;Porto Alegre;RS
19/12/2021;96;1.5;39;58.5;172987.29;69;Porto Alegre;RS
19/12/2021;97;3;61.25;183.75;172928.79;73;Porto Alegre;RS
20/12/2021;29;5;12.24;61.2;173048.49;74;Porto Alegre;RS
20/12/2021;25;3;16.32;48.96;173097.45;74;Porto Alegre;RS
20/12/2021;2;4;27.2;108.8;173206.25;74;Porto Alegre;RS
20/12/2021;15;8;13.08;104.64;173310.89;74;Porto Alegre;RS
20/12/2021;1;8;15.6;124.8;173435.69;74;Porto Alegre;RS
20/12/2021;65;6;12.24;73.44;173509.13;74;Porto Alegre;RS
20/12/2021;21;2;15.6;31.2;173540.33;74;Porto Alegre;RS
20/12/2021;17;4;11.44;45.76;173586.09;74;Porto Alegre;RS
21/12/2021;2;14;28.9;404.6;173990.69;89;Porto Alegre;RS
23/12/2021;2;10;28.9;289;175969.04;13;Porto Alegre;RS
23/12/2021;2;30;28.9;867;175680.04;20;Porto Alegre;RS
23/12/2021;29;40;12.75;510;174698.29;26;Pelotas;RS
23/12/2021;15;10;13.6;136;176307.34;26;Pelotas;RS
23/12/2021;1;80;26.9;2152;178541.34;26;Pelotas;RS
23/12/2021;17;10;11.9;119;179887.32;26;Pelotas;RS
23/12/2021;29;1;12.75;12.75;174801.04;33;Porto Alegre;RS
23/12/2021;2;4;28.9;115.6;176084.64;33;Porto Alegre;RS
23/12/2021;60;2;12.8;25.6;174152.29;57;Porto Alegre;RS
23/12/2021;4;1;36;36;174188.29;57;Porto Alegre;RS
23/12/2021;29;1;12;12;174813.04;57;Porto Alegre;RS
23/12/2021;1;1;15.2;15.2;178670.54;57;Porto Alegre;RS
23/12/2021;85;2;12;24;178694.54;57;Porto Alegre;RS
23/12/2021;65;1;12;12;178826.54;57;Porto Alegre;RS
23/12/2021;56;7;108;756;179582.54;57;Porto Alegre;RS
23/12/2021;56;2;39.69;79.38;179661.92;57;Porto Alegre;RS
23/12/2021;40;2;20;40;179701.92;57;Porto Alegre;RS
23/12/2021;28;2;12.8;25.6;179727.52;57;Porto Alegre;RS
23/12/2021;27;1;31.2;31.2;179758.72;57;Porto Alegre;RS
23/12/2021;22;1;9.6;9.6;179768.32;57;Porto Alegre;RS
23/12/2021;17;1;11.2;11.2;179898.52;57;Porto Alegre;RS
23/12/2021;2;3;28.9;86.7;176171.34;62;Porto Alegre;RS
23/12/2021;13;1;34;34;176389.34;62;Porto Alegre;RS
23/12/2021;29;6;15;90;174788.29;99;Santa Maria;RS
23/12/2021;15;3;16;48;176355.34;99;Santa Maria;RS
23/12/2021;1;6;19;114;178655.34;99;Santa Maria;RS
23/12/2021;65;8;15;120;178814.54;99;Santa Maria;RS
23/12/2021;95;20;6.8;136;174126.69;117;Porto Alegre;RS
26/12/2021;29;1;12.75;12.75;180466.08;34;Taquara;RS
26/12/2021;2;5;28.9;144.5;180610.58;34;Taquara;RS
26/12/2021;13;5;34;170;180780.58;34;Taquara;RS
26/12/2021;85;6;12.75;76.5;181678.09;34;Taquara;RS
26/12/2021;80;2;12.75;25.5;181703.59;34;Taquara;RS
26/12/2021;65;1;12.75;12.75;181958.94;34;Taquara;RS
26/12/2021;40;2;45;90;182048.94;34;Taquara;RS
26/12/2021;28;2;13.6;27.2;182076.14;34;Taquara;RS
26/12/2021;23;6;12.75;76.5;182152.64;34;Taquara;RS
26/12/2021;71;12;36.13;433.56;180392.08;69;Porto Alegre;RS
26/12/2021;30;1;61.25;61.25;180453.33;69;Porto Alegre;RS
26/12/2021;111;2.4;42.5;102;180882.58;69;Porto Alegre;RS
26/12/2021;110;5.4;37.78;204.012;181086.59;69;Porto Alegre;RS
26/12/2021;109;1.5;50;75;181161.59;69;Porto Alegre;RS
26/12/2021;97;4;61.25;245;181406.59;69;Porto Alegre;RS
26/12/2021;96;5;39;195;181601.59;69;Porto Alegre;RS
26/12/2021;72;1;47.6;47.6;181751.19;69;Porto Alegre;RS
26/12/2021;70;5;39;195;181946.19;69;Porto Alegre;RS
26/12/2021;23;4;12.75;51;182203.64;95;Canoas;RS
26/12/2021;95;6;10;60;179958.52;114;Porto Alegre;RS
13/01/2022;2;10;34;340;183186.13;54;Florianopolis;SC
13/01/2022;13;7;40;280;183466.13;54;Florianopolis;SC
13/01/2022;65;1;15;15;183631.91;54;Florianopolis;SC
13/01/2022;17;1;14;14;183645.91;54;Florianopolis;SC
13/01/2022;71;4.8;42.08;201.984;182789.13;69;Porto Alegre;RS
13/01/2022;30;1;57;57;182846.13;69;Porto Alegre;RS
13/01/2022;110;2.1;37.78;79.338;183545.47;69;Porto Alegre;RS
13/01/2022;97;1.2;59.54;71.448;183616.91;69;Porto Alegre;RS
13/01/2022;71;10;38.35;383.5;182587.14;123;Florianopolis;SC
14/01/2022;29;2;12.75;25.5;183713.41;10;Porto Alegre;RS
14/01/2022;2;6;28.9;173.4;183886.81;10;Porto Alegre;RS
14/01/2022;2;2;28.9;57.8;184175.81;16;Porto Alegre;RS
14/01/2022;2;3;28.9;86.7;184118.01;20;Porto Alegre;RS
14/01/2022;79;1;42;42;183687.91;89;Porto Alegre;RS
14/01/2022;2;5;28.9;144.5;184031.31;89;Porto Alegre;RS
14/01/2022;1;1;16.15;16.15;184208.11;117;Porto Alegre;RS
14/01/2022;1;1;16.15;16.15;184191.96;118;Porto Alegre;RS
15/01/2022;2;4;28.9;115.6;186502.71;11;Porto Alegre;RS
15/01/2022;2;6;28.9;173.4;185904.31;17;Xangri-la;RS
15/01/2022;2;10;28.9;289;185557.51;19;Tramandai;RS
15/01/2022;2;12;28.9;346.8;185268.51;20;Porto Alegre;RS
15/01/2022;2;3;28.9;86.7;186589.41;37;Porto Alegre;RS
15/01/2022;2;3;28.9;86.7;186676.11;45;Porto Alegre;RS
15/01/2022;25;2;20;40;184905.71;51;Novo Hamburgo;RS
15/01/2022;15;2;16;32;187018.91;51;Novo Hamburgo;RS
15/01/2022;1;2;19;38;187318.91;51;Novo Hamburgo;RS
15/01/2022;17;2;14;28;187684.41;51;Novo Hamburgo;RS
15/01/2022;60;2;12.8;25.6;184425.71;57;Porto Alegre;RS
15/01/2022;50;2;28;56;184481.71;57;Porto Alegre;RS
15/01/2022;29;1;12;12;184805.71;57;Porto Alegre;RS
15/01/2022;25;1;16;16;184921.71;57;Porto Alegre;RS
15/01/2022;2;5;27.2;136;186040.31;57;Porto Alegre;RS
15/01/2022;15;3;12.8;38.4;186986.91;57;Porto Alegre;RS
15/01/2022;68;10;9.6;96;187563.41;57;Porto Alegre;RS
15/01/2022;3;2;28;56;187770.41;57;Porto Alegre;RS
15/01/2022;96;2.5;39;97.5;187416.41;69;Porto Alegre;RS
15/01/2022;79;1;42;42;184336.11;73;Porto Alegre;RS
15/01/2022;30;3;57;171;184652.71;73;Porto Alegre;RS
15/01/2022;2;2;28.9;57.8;186791.71;73;Porto Alegre;RS
15/01/2022;29;3;12.75;38.25;184780.96;77;Porto Alegre;RS
15/01/2022;2;2;28.9;57.8;186733.91;77;Porto Alegre;RS
15/01/2022;2;4;28.9;115.6;186387.11;83;Santo Antonio da Patrulha;RS
15/01/2022;2;4;28.9;115.6;186271.51;86;Porto Alegre;RS
15/01/2022;15;5;13.6;68;186859.71;86;Porto Alegre;RS
15/01/2022;29;1;12.75;12.75;184793.71;95;Canoas;RS
15/01/2022;2;4;28.9;115.6;186155.91;95;Canoas;RS
15/01/2022;15;3;13.6;40.8;186948.51;95;Canoas;RS
15/01/2022;13;1;34;34;187052.91;95;Canoas;RS
15/01/2022;85;4;12.75;51;187467.41;95;Canoas;RS
15/01/2022;23;4;12.75;51;187614.41;95;Canoas;RS
15/01/2022;2;6;28.9;173.4;185730.91;107;Osorio;RS
15/01/2022;95;3;12;36;184294.11;108;Gramado;RS
15/01/2022;60;4;16;64;184400.11;108;Gramado;RS
15/01/2022;29;6;15;90;184742.71;108;Gramado;RS
15/01/2022;25;3;20;60;184865.71;108;Gramado;RS
15/01/2022;15;3;16;48;186907.71;108;Gramado;RS
15/01/2022;1;12;19;228;187280.91;108;Gramado;RS
15/01/2022;17;3;14;42;187656.41;108;Gramado;RS
15/01/2022;16;2;15;30;187714.41;108;Gramado;RS
15/01/2022;95;5;10;50;184258.11;114;Porto Alegre;RS
17/01/2022;29;2;12.24;24.48;187794.89;74;Porto Alegre;RS
17/01/2022;2;8;27.2;217.6;188012.49;74;Porto Alegre;RS
17/01/2022;15;3;13.08;39.24;188051.73;74;Porto Alegre;RS
17/01/2022;12;4;17.96;71.84;188123.57;74;Porto Alegre;RS
17/01/2022;1;4;15.6;62.4;188185.97;74;Porto Alegre;RS
17/01/2022;65;2;12.24;24.48;188210.45;74;Porto Alegre;RS
17/01/2022;21;2;15.6;31.2;188241.65;74;Porto Alegre;RS
17/01/2022;17;3;11.44;34.32;188275.97;74;Porto Alegre;RS
18/01/2022;29;10;12.75;127.5;188403.47;26;Pelotas;RS
18/01/2022;2;25;26.9;672.5;189075.97;26;Pelotas;RS
18/01/2022;15;10;13.6;136;189211.97;26;Pelotas;RS
18/01/2022;94;10;12.75;127.5;189339.47;26;Pelotas;RS
18/01/2022;85;10;12.75;127.5;189466.97;26;Pelotas;RS
18/01/2022;40;5;40;200;189666.97;26;Pelotas;RS
18/01/2022;23;10;12.75;127.5;189794.47;26;Pelotas;RS
19/01/2022;29;2;12.75;25.5;189856.69;65;Porto Alegre;RS
19/01/2022;12;2;18.7;37.4;190589.97;65;Porto Alegre;RS
19/01/2022;1;4;16.15;64.6;190912.97;65;Porto Alegre;RS
19/01/2022;19;3;10.2;30.6;191136.11;65;Porto Alegre;RS
19/01/2022;29;3;12.24;36.72;189831.19;74;Porto Alegre;RS
19/01/2022;2;8;27.2;217.6;190074.29;74;Porto Alegre;RS
19/01/2022;15;3;13.08;39.24;190368.53;74;Porto Alegre;RS
19/01/2022;12;4;17.96;71.84;190552.57;74;Porto Alegre;RS
19/01/2022;1;4;15.6;62.4;190975.37;74;Porto Alegre;RS
19/01/2022;65;1;12.24;12.24;190987.61;74;Porto Alegre;RS
19/01/2022;21;2;15.6;31.2;191105.51;74;Porto Alegre;RS
19/01/2022;17;3;11.44;34.32;191170.43;74;Porto Alegre;RS
19/01/2022;2;3;28.9;86.7;190160.99;84;Caxias do Sul;RS
19/01/2022;15;6;13.6;81.6;190329.29;84;Caxias do Sul;RS
19/01/2022;12;6;18.7;112.2;190480.73;84;Caxias do Sul;RS
19/01/2022;1;16;16.15;258.4;190848.37;84;Caxias do Sul;RS
19/01/2022;23;3;12.75;38.25;191025.86;84;Caxias do Sul;RS
19/01/2022;21;3;16.15;48.45;191074.31;84;Caxias do Sul;RS
19/01/2022;2;3;28.9;86.7;190247.69;125;Porto Alegre;RS
20/01/2022;2;2;28.9;57.8;191644.76;48;Porto Alegre;RS
20/01/2022;71;4.8;36.13;173.424;191343.86;69;Porto Alegre;RS
20/01/2022;111;0.8;42.5;34;191713.61;69;Porto Alegre;RS
20/01/2022;109;0.4;63.54;25.416;191739.02;69;Porto Alegre;RS
20/01/2022;97;1;59.54;59.54;191798.56;69;Porto Alegre;RS
20/01/2022;2;4;28.9;115.6;191500.26;107;Osorio;RS
20/01/2022;63;3;13.6;40.8;191384.66;124;Porto Alegre;RS
20/01/2022;65;3;12.75;38.25;191836.81;124;Porto Alegre;RS
20/01/2022;22;3;10.2;30.6;191867.41;124;Porto Alegre;RS
20/01/2022;19;3;10.2;30.6;191898.01;124;Porto Alegre;RS
20/01/2022;12;1;18.7;18.7;191663.46;126;Porto Alegre;RS
20/01/2022;1;1;16.15;16.15;191679.61;126;Porto Alegre;RS
20/01/2022;19;1;10.2;10.2;191908.21;126;Porto Alegre;RS
20/01/2022;2;3;28.9;86.7;191586.96;127;Porto Alegre;RS
21/01/2022;29;4;12.75;51;192259.21;22;Pelotas;RS
21/01/2022;2;15;28.9;433.5;193262.21;22;Pelotas;RS
21/01/2022;2;15;34;510;192828.71;47;Florianopolis;SC
21/01/2022;29;2;12.75;25.5;192284.71;78;Pelotas;RS
21/01/2022;25;2;17;34;192318.71;78;Pelotas;RS
21/01/2022;12;4;18.7;74.8;193481.51;78;Pelotas;RS
21/01/2022;1;8;16.15;129.2;193800.71;78;Pelotas;RS
21/01/2022;95;30;10;300;192208.21;102;Sao Gabriel;RS
21/01/2022;2;5;28.9;144.5;193406.71;102;Sao Gabriel;RS
21/01/2022;1;10;19;190;193671.51;128;Florianopolis;SC
22/01/2022;29;4;12.75;51;194106.51;10;Porto Alegre;RS
22/01/2022;2;6;28.9;173.4;194754.31;10;Porto Alegre;RS
22/01/2022;2;16;28.9;462.4;194580.91;20;Porto Alegre;RS
22/01/2022;79;1;100;100;193900.71;57;Porto Alegre;RS
22/01/2022;29;1;12;12;194118.51;57;Porto Alegre;RS
22/01/2022;2;2;27.2;54.4;194895.41;57;Porto Alegre;RS
22/01/2022;13;1;32;32;194927.41;57;Porto Alegre;RS
22/01/2022;102;1;15.2;15.2;194942.61;57;Porto Alegre;RS
22/01/2022;1;1;15.2;15.2;194957.81;57;Porto Alegre;RS
22/01/2022;85;1;12;12;195037.82;57;Porto Alegre;RS
22/01/2022;68;1;8;8;195084.82;57;Porto Alegre;RS
22/01/2022;21;1;15.2;15.2;195100.02;57;Porto Alegre;RS
22/01/2022;79;1;40.8;40.8;193941.51;63;Porto Alegre;RS
22/01/2022;2;3;28.9;86.7;194841.01;63;Porto Alegre;RS
22/01/2022;110;1.8;37.78;68.004;195025.82;69;Porto Alegre;RS
22/01/2022;70;1;39;39;195076.82;69;Porto Alegre;RS
22/01/2022;30;2;57;114;194055.51;73;Porto Alegre;RS
23/01/2022;95;5;10;50;195150.02;114;Porto Alegre;RS
24/01/2022;2;6;27.2;163.2;195313.22;74;Porto Alegre;RS
24/01/2022;15;4;13.08;52.32;195365.54;74;Porto Alegre;RS
24/01/2022;1;6;15.6;93.6;195459.14;74;Porto Alegre;RS
24/01/2022;65;2;12.24;24.48;195483.62;74;Porto Alegre;RS
24/01/2022;17;6;11.44;68.64;195552.26;74;Porto Alegre;RS
26/01/2022;2;7;28.9;202.3;195754.56;89;Porto Alegre;RS
27/01/2022;2;15;28.9;433.5;196438.83;20;Porto Alegre;RS
27/01/2022;29;1;13.6;13.6;195992.58;33;Porto Alegre;RS
27/01/2022;2;4;29.75;119;196557.83;33;Porto Alegre;RS
27/01/2022;13;1;35;35;196739.88;33;Porto Alegre;RS
27/01/2022;2;3;29.75;89.25;196647.08;63;Porto Alegre;RS
27/01/2022;71;4.8;36.13;173.424;195927.98;69;Porto Alegre;RS
27/01/2022;111;0.8;42.5;34;196773.88;69;Porto Alegre;RS
27/01/2022;97;1.5;59.54;89.31;196863.19;69;Porto Alegre;RS
27/01/2022;29;4;12.75;51;195978.98;77;Porto Alegre;RS
27/01/2022;2;2;28.9;57.8;196704.88;77;Porto Alegre;RS
27/01/2022;29;1;12.75;12.75;196005.33;89;Porto Alegre;RS
28/01/2022;2;10;28.9;289;198947.69;13;Porto Alegre;RS
28/01/2022;2;2;29.75;59.5;199177.19;16;Porto Alegre;RS
28/01/2022;29;20;12.75;255;197418.19;26;Pelotas;RS
28/01/2022;2;30;26.9;807;198225.19;26;Pelotas;RS
28/01/2022;40;4;40;160;199337.19;26;Pelotas;RS
28/01/2022;2;5;34;170;199117.69;88;Torres;RS
28/01/2022;2;15;28.9;433.5;198658.69;104;Passo Fundo;RS
28/01/2022;95;25;12;300;197163.19;110;Santa Maria;RS
29/01/2022;2;1;29.75;29.75;199618.66;45;Porto Alegre;RS
29/01/2022;95;1;10.4;10.4;199347.59;67;Arambare;RS
29/01/2022;12;3;19.55;58.65;199677.31;67;Arambare;RS
29/01/2022;114;5;12.5;62.5;199739.81;67;Arambare;RS
29/01/2022;80;1;12.75;12.75;200012.89;67;Arambare;RS
29/01/2022;65;1;13.6;13.6;200026.49;67;Arambare;RS
29/01/2022;22;7;10.2;71.4;200097.89;67;Arambare;RS
29/01/2022;19;3;10.2;30.6;200128.49;67;Arambare;RS
29/01/2022;71;4.8;36.13;173.424;199521.02;69;Porto Alegre;RS
29/01/2022;30;1.125;60.35;67.89375;199588.91;69;Porto Alegre;RS
29/01/2022;112;0.3;53.83;16.149;199755.96;69;Porto Alegre;RS
29/01/2022;111;0.8;42.5;34;199789.96;69;Porto Alegre;RS
29/01/2022;110;2;37.78;75.56;199865.52;69;Porto Alegre;RS
29/01/2022;97;1.5;63.75;95.625;199961.14;69;Porto Alegre;RS
29/01/2022;96;1;39;39;200000.14;69;Porto Alegre;RS
30/01/2022;2;1;29.75;29.75;200158.24;129;Porto Alegre;RS
31/01/2022;29;3;12.75;38.25;200196.49;10;Porto Alegre;RS
31/01/2022;2;5;28.9;144.5;200377.71;10;Porto Alegre;RS
